date,vo2max,vo2max_m,w,age_on_date,hr_est,le_est,le_est_m,le_diff
2020-10-27,62,62.68,50,23.900799086758,0.44787585346022,86.4697908449394,86.4968277345149,-0.0132792220709064
2020-10-28,63,62.66,50,23.9035388127854,0.448151504554287,86.4621940751691,86.4844495857418,-0.00759676977031631
2020-10-29,63,62.66,50,23.9062785388128,0.44817867931266,86.4615855854894,86.4746802518674,-0.000608489679677859
2020-10-30,63,62.66,50,23.9090182648402,0.448205857366849,86.4609770724175,86.4675235290051,-0.000608513071966854
2020-10-31,63,62.66,50,23.9117579908676,0.448233038717453,86.4603685359776,86.4629832227986,-0.0006085364398416
2020-11-01,64,62.68,50,23.914497716895,0.448011421724023,86.4667532733823,86.4623757084872,0.00638473740465884
2020-11-02,64,62.7,50,23.9172374429224,0.447789955303392,86.4727077577591,86.4644784450052,0.00595448437680091
2020-11-03,64,62.72,50,23.9199771689498,0.447568639333905,86.4782316894132,86.4678076657899,0.0055239316541531
2020-11-04,64,62.72,50,23.9227168949772,0.447595640841934,86.477626788365,86.4711376089794,-0.000604901048191664
2020-11-05,64,62.72,50,23.9254566210046,0.447622645608123,86.4770218643138,86.4744682746467,-0.00060492405127377
2020-11-06,64,62.72,50,23.928196347032,0.447649653633064,86.4768456424322,86.4764867484567,-0.000176221881602601
2020-11-07,63,62.7,50,23.9309360730594,0.447925300298871,86.4696756725534,86.4758803314155,-0.0071699698787171
2020-11-08,63,62.68,50,23.9336757990868,0.448201355230664,86.4620721410487,86.4726484217426,-0.00760353150472781
2020-11-09,63,62.66,50,23.9364155251142,0.448477819310564,86.4548906602574,86.4681011961211,-0.00718148079127445
2020-11-10,64,62.66,50,23.9391552511416,0.448505033658327,86.454281891419,86.4635532015422,-0.000608768838418428
2020-11-11,63,62.62,50,23.941894977169,0.449031978455939,86.4770704201665,86.463598157089,0.0227885287474976
2020-11-12,63,62.58,50,23.9446347031964,0.449560300929326,86.4271422406026,86.4550914706989,-0.0499281795639206
2020-11-13,64,62.56,50,23.9473744292237,0.449838755462674,86.4195071107433,86.4465784646378,-0.00763512985933801
2020-11-14,64,62.54,50,23.9501141552511,0.450117624333273,86.4122903489614,86.4380584023786,-0.00721676178186215
2020-11-15,62,62.54,50,23.9528538812785,0.450145245621858,86.4116739672975,86.4295368175542,-0.000616381663945731
2020-11-16,62,62.54,50,23.9555936073059,0.45017287030059,86.447612011088,86.4236451357385,0.0359380437905372
2020-11-17,62,62.54,50,23.9583333333333,0.450200498370092,86.4108633325392,86.4203893541258,-0.0367486785488183
2020-11-18,63,62.56,50,23.9610730593607,0.44997655183499,86.4164313499257,86.4197742019623,0.00556801738649426
2020-11-19,65,62.62,50,23.9638127853881,0.44925087577756,86.4356183559077,86.4244398033516,0.0191870059819905
2020-11-20,64,62.66,50,23.9665525114155,0.448777358901351,86.4481929364648,86.4317435971851,0.0125745805571569
2020-11-21,65,62.72,50,23.9692922374429,0.448055165458781,86.5039024841333,86.4430016917941,0.0557095476684992
2020-11-22,65,62.78,50,23.9720319634703,0.447335087680686,86.486888055325,86.4582066363513,-0.0170144288082952
2020-11-23,66,62.86,50,23.9747716894977,0.446369386522738,86.5121196205895,86.4773442904841,0.0252315652644768
2020-11-24,66,62.94,50,23.9775114155251,0.44540757491844,86.5377301204449,86.4977666433915,0.025610499855361
2020-11-25,66,63.02,50,23.9802511415525,0.44444962953039,86.5632940666514,86.5207868694288,0.0255639462064892
2020-11-26,66,63.1,50,23.9829908675799,0.443495527207442,86.6254445858405,86.5450952897702,0.0621505191891174
2020-11-27,65,63.16,50,23.9857305936073,0.442788881034632,86.6082059395806,86.5693588666214,-0.0172386462598979
2020-11-28,65,63.22,50,23.9884703196347,0.442084282965068,86.6267141293946,86.5922777683824,0.0185081898140709
2020-11-29,65,63.28,50,23.9912100456621,0.441381724192695,86.6456293202819,86.6138576083498,0.0189151908872134
2020-11-30,65,63.34,50,23.9939497716895,0.440681195961817,86.6645205746663,86.6341029099528,0.0188912543844282
2020-12-01,64,63.38,50,23.9966894977169,0.440223643814035,86.7135326848419,86.651720529753,0.0490121101755818
2020-12-02,64,63.42,50,23.9994292237443,0.439766908752951,86.6897303002092,86.6680254018788,-0.0238023846327025
2020-12-03,64,63.46,50,24.0021689497717,0.439310988649062,86.7365039444902,86.6899833648979,0.0467736442810605
2020-12-04,64,63.5,50,24.0049086757991,0.438855881380216,86.7488661952002,86.7106307398815,0.0123622507099839
2020-12-05,64,63.54,50,24.0076484018265,0.438401584831588,86.7612194672718,86.7299705184026,0.0123532720715644
2020-12-06,64,63.58,50,24.0103881278539,0.437948096895644,86.7735637770489,86.741976736844,0.0123443097770917
2020-12-07,64,63.62,50,24.0131278538813,0.437495415472108,86.7858991408299,86.7612105049682,0.0123353637810766
2020-12-08,64,63.66,50,24.0158675799087,0.437043538467936,86.7982255748687,86.7735548310439,0.0123264340387834
2020-12-09,64,63.7,50,24.0186073059361,0.436592463797281,86.810545428188,86.7858906776415,0.012319853319255
2020-12-10,63,63.72,50,24.0213470319635,0.436379246982668,86.8164213155211,86.7969310472913,0.0058758873331044
2020-12-11,63,63.74,50,24.0240867579909,0.436166173366013,86.8223036744077,86.8066790267631,0.00588235888663746
2020-12-12,63,63.76,50,24.0268264840183,0.435953242832806,86.828184981331,86.8151361948633,0.00588130692328548
2020-12-13,63,63.78,50,24.0295662100457,0.435740455268635,86.8340652366563,86.8223041272208,0.0058802553253372
2020-12-14,63,63.8,50,24.0323059360731,0.435527810559183,86.8399444407487,86.828183929733,0.00587920409239473
2020-12-15,63,63.82,50,24.0350456621005,0.435315308590227,86.8458225939736,86.8340641854235,0.00587815322487018
2020-12-16,61,63.8,50,24.0377853881279,0.435575451764358,86.8388656712585,86.8373765847936,-0.00695692271511916
2020-12-17,61,63.76,50,24.0405251141553,0.436072922900357,86.8254837981618,86.8368363481598,-0.013381873096705
2020-12-18,61,63.72,50,24.0432648401827,0.4365716618137,86.8120736779876,86.832438036426,-0.013410120174143
2020-12-19,61,63.68,50,24.04600456621,0.437071673305835,86.7986474644712,86.8241786411705,-0.0134262135164107
2020-12-20,58,63.58,50,24.0487442922374,0.438290575399906,86.7658298977925,86.8081801019343,-0.0328175666786734
2020-12-21,58,63.46,50,24.0514840182648,0.439757729026927,86.7264312723782,86.7856932221583,-0.0393986254143783
2020-12-22,58,63.34,50,24.0542237442922,0.441235136923595,86.6868933214241,86.7579751268107,-0.0395379509540987
2020-12-23,59,63.24,50,24.0569634703196,0.442478474286231,86.6537423557588,86.726308862365,-0.0331509656652571
2020-12-24,59,63.14,50,24.059703196347,0.443729174682951,86.6204913204103,86.6906776335528,-0.0332510353484707
2020-12-25,59,63.04,50,24.0624429223744,0.44498730357779,86.5871392765545,86.6549395093052,-0.0333520438558423
2020-12-26,60,62.96,50,24.0651826484018,0.446004480433247,86.5602669739099,86.6217066496115,-0.0268723026446196
2020-12-27,60,62.9,50,24.0679223744292,0.446777248283606,86.5399201718583,86.5923120196984,-0.0203468020515913
2020-12-28,54,62.72,50,24.0706621004566,0.449058576166105,86.4798513925155,86.5575338270497,-0.0600687793428278
2020-12-29,54,62.54,50,24.073401826484,0.451363947444918,86.4194661359682,86.5173287901613,-0.0603852565472209
2020-12-30,55,62.36,50,24.0761415525114,0.453693743974822,86.3587555210657,86.4716520390635,-0.0607106149024901
2020-12-31,55,62.2,50,24.0788812785388,0.45578870808367,86.3044530847466,86.4204892612309,-0.054302436319162
2021-01-01,57,62.08,50,24.0816210045662,0.457380381700231,86.2633939547128,86.3651840178018,-0.0410591300338155
2021-01-02,55,61.9,50,24.0843607305936,0.459774671051915,86.201834884153,86.3095807161293,-0.0615590705597384
2021-01-03,55,61.72,50,24.087100456621,0.462194815968354,86.1399579990903,86.2536790887537,-0.0618768850627163
2021-01-04,55,61.58,50,24.0898401826484,0.464102212537416,86.0914483262813,86.2002176497968,-0.04850967280899
2021-01-05,57,61.48,50,24.0925799086758,0.465483622029015,86.0562840805802,86.1505838489635,-0.0351642457011536
2021-01-06,57,61.38,50,24.0953196347032,0.46687365177755,86.0213887030859,86.1021827986382,-0.0348953774942515
2021-01-07,57,61.26,50,24.0980593607306,0.468546714707394,85.9790864823251,86.0576331182726,-0.0423022207608597
2021-01-08,57,61.1,50,24.100799086758,0.470785934034857,85.9229346016372,86.0142284387819,-0.0561518806878922
2021-01-09,60,61.02,50,24.1035388127854,0.47193044203902,85.894395510181,85.9748178755619,-0.0285390914561816
2021-01-10,61,60.94,50,24.1062785388128,0.473080834000315,85.8658977943968,85.9367406183252,-0.0284977157841695
2021-01-11,62,60.88,50,24.1090182648402,0.473955967832531,85.8442046666584,85.9013038110397,-0.0216931277383878
2021-01-12,62,60.8,50,24.1117579908676,0.475116846156159,85.8154546315694,85.8685774408886,-0.02875003508899
2021-01-13,63,60.74,50,24.114497716895,0.476000038758469,85.7936574361601,85.8427220077932,-0.021797195409377
2021-01-14,65,60.72,50,24.1172374429224,0.476318185775372,85.7858892097105,85.8210207476991,-0.00776822644954223
2021-01-15,65,60.7,50,24.1199771689498,0.476636835929757,85.778114003599,85.8034639895395,-0.00777520611151772
2021-01-16,65,60.7,50,24.1227168949772,0.476671376570356,85.7773739319845,85.7900978426047,-0.000740071614529825
2021-01-17,66,60.72,50,24.1254566210046,0.476421567929429,85.7836732246836,85.7837415612275,0.00629929269911145
2021-01-18,66,60.74,50,24.128196347032,0.476171943567087,85.7899711691101,85.7830043078175,0.00629794442647835
2021-01-19,64,60.72,50,24.1309360730594,0.476490514300752,85.7821956951395,85.7822656049033,-0.00777547397052558
2021-01-20,64,60.72,50,24.1336757990868,0.476524994970246,85.7814568685044,85.7829341778844,-0.000738826635128476
2021-01-21,64,60.72,50,24.1364155251142,0.476559480630407,85.7807180006245,85.7836029916124,-0.000738867879888971
2021-01-22,64,60.72,50,24.1391552511416,0.476593971282318,85.7799790914982,85.7828641649754,-0.000738909126312137
2021-01-23,64,60.72,50,24.141894977169,0.476628466927063,85.7792401411236,85.7807179593781,-0.000738950374625347
2021-01-24,63,60.7,50,24.1446347031964,0.476947882020804,85.7714518681629,85.7785691939827,-0.00778827296070972
2021-01-25,65,60.72,50,24.1473744292237,0.476697473199391,85.7777621166216,85.7778302436062,0.00631024845867501
2021-01-26,65,60.74,50,24.1501141552511,0.476447249673315,85.7840710061426,85.7785008447098,0.0063088895209944
2021-01-27,66,60.78,50,24.1528538812785,0.47591307670078,85.7974196416131,85.7819889547327,0.013348635470507
2021-01-28,66,60.82,50,24.1555936073059,0.475379945850501,85.8107573523239,85.7882923969728,0.0133377107108146
2021-01-29,65,60.86,50,24.1583333333333,0.474847854142786,85.8240841603278,85.7988188554058,0.0133268080039528
2021-01-30,66,60.92,50,24.1610730593607,0.474034787842442,85.8444165964326,85.812149751368,0.0203324361047805
2021-01-31,66,60.98,50,24.1638127853881,0.47322427176788,85.8647204960969,85.8282796493589,0.0203038996642988
2021-02-01,65,61.02,50,24.1665525114155,0.472696458079331,85.8780011739728,85.8443959558308,0.0132806778759544
2021-02-02,64,61.04,50,24.1692922374429,0.472449577853474,85.8842789696012,85.8591002792863,0.00627779562837816
2021-02-03,64,61.06,50,24.1720319634703,0.472202879241636,85.8905554269865,85.872394532618,0.00627645738531157
2021-02-04,63,61.1,50,24.1747716894977,0.471676960445013,85.9037011612768,85.8842514455869,0.0131457342902763
2021-02-05,63,61.14,50,24.1775114155251,0.471152060246632,85.9169521504214,85.8946977764518,0.0132509891446091
2021-02-06,59,61.1,50,24.1802511415525,0.471743096590974,85.9022753588886,85.8995526134349,-0.0146767915328212
2021-02-07,59,61.06,50,24.1829908675799,0.472335769999454,85.8876924935251,85.9002353182197,-0.0145828653635363
2021-02-08,60,61.1,50,24.1857305936073,0.471809251286084,85.9008494042987,85.9022941136821,0.0131569107736311
2021-02-09,62,61.18,50,24.1884703196347,0.470726492231913,85.9280699617857,85.9071678737839,0.027220557486956
2021-02-10,62,61.26,50,24.1912100456621,0.469648390218993,85.9552367348368,85.914824790667,0.027166773051178
2021-02-11,62,61.32,50,24.1939497716895,0.468850915689327,85.9754021596739,85.929450150824,0.0201654248370602
2021-02-12,62,61.38,50,24.1966894977169,0.468055920426791,85.9955395964382,85.9510195714067,0.0201374367643439
2021-02-13,62,61.44,50,24.1994292237443,0.46726339298254,86.0156491363587,85.9739795178187,0.0201095399204405
2021-02-14,63,61.5,50,24.2021689497717,0.466473321978053,86.0357308702192,85.9955116995054,0.0200817338604935
2021-02-15,56,61.42,50,24.2049086757991,0.467601710541348,86.007335961902,86.0059315449184,-0.0283949083171819
2021-02-16,62,61.58,50,24.2076484018265,0.465444566513298,86.0620096960948,86.0232530522026,0.054673734192761
2021-02-17,63,61.76,50,24.2103881278539,0.463036914615799,86.1233346063857,86.0488120541921,0.0613249102909919
2021-02-18,59,61.84,50,24.2131278538813,0.461991485945747,86.1503065081665,86.0757435285536,0.026971901780712
2021-02-19,59,61.92,50,24.2158675799087,0.460950477115702,86.1770453707444,86.1040064286587,0.0267388625779716
2021-02-20,60,61.98,50,24.2186073059361,0.460180074268477,86.1969074048466,86.1419207172476,0.0198620341021751
2021-02-21,59,62.06,50,24.2213470319635,0.459146663785791,86.223557361394,86.1742302503074,0.0266499565473737
2021-02-22,61,62.18,50,24.2240867579909,0.457590090903361,86.263757082022,86.2023147454347,0.0401997206280385
2021-02-23,62,62.32,50,24.2268264840183,0.455782052932909,86.3106229487795,86.2343780335573,0.0468658667574573
2021-02-24,63,62.44,50,24.2295662100457,0.454247290717553,86.350557523365,86.2690804640814,0.0399345745855726
2021-02-25,63,62.56,50,24.2323059360731,0.452722409987717,86.3903716978112,86.3077733226743,0.0398141744461213
2021-02-26,65,62.72,50,24.2350456621005,0.450695316610044,86.4434737046493,86.3517565913254,0.0531020068381167
2021-02-27,65,62.88,50,24.2377853881279,0.448685745284875,86.4963583257447,86.3982768400699,0.0528846210954583
2021-02-28,65,62.98,50,24.2405251141553,0.447448513219657,86.5290801587012,86.4419682820543,0.0327218329564118
2021-03-01,65,63.06,50,24.2432648401827,0.446468642166895,86.5550890030485,86.482874577991,0.0260088443473876
2021-03-02,65,63.12,50,24.24600456621,0.445742897901334,86.5744142397463,86.519683086378,0.0193252366977674
2021-03-03,66,63.2,50,24.2487442922374,0.444769968194669,86.6003342961347,86.5510552046751,0.0259200563883866
2021-03-04,61,63.16,50,24.2514840182648,0.445294904260044,86.5865107200476,86.5690856835357,-0.0138235760870487
2021-03-05,60,63.06,50,24.2542237442922,0.446573822177029,86.5527454885888,86.5738187495132,-0.0337652314588723
2021-03-06,61,62.98,50,24.2569634703196,0.447607816206778,86.5255351291435,86.5679079747322,-0.0272103594453057
2021-03-07,60,62.88,50,24.259703196347,0.448900727232977,86.4915817382344,86.5513414744298,-0.0339533909091045
2021-03-08,58,62.72,50,24.2624429223744,0.450969267373582,86.4374024857689,86.5187551123566,-0.0541792524654881
2021-03-09,60,62.6,50,24.2651826484018,0.452540546629031,86.3964447207693,86.4807419125009,-0.0409577649995754
2021-03-10,60,62.52,50,24.2679223744292,0.453603758664037,86.3688493899683,86.4439626927769,-0.027595330801006
2021-03-11,61,62.46,50,24.2706621004566,0.45441170950624,86.3479506108151,86.4084457891112,-0.0208987791532422
2021-03-12,61,62.4,50,24.273401826484,0.455222755966952,86.3270100275124,86.3755314469668,-0.0209405833026608
2021-03-13,62,62.36,50,24.2761415525114,0.455774727744638,86.3128162198331,86.3506141937796,-0.0141938076793338
2021-03-14,61,62.3,50,24.2788812785388,0.456591042875504,86.2917888729143,86.3296830242086,-0.0210273469187428
2021-03-15,61,62.26,50,24.2816210045662,0.45714666094344,86.2775451103587,86.3114221682867,-0.0142437625556653
